Review,Answer
"I  'd  take  it  ,  but  realize  that  a  lot  of  it  will  be  common  sense  supported  by  studies  .  Do  n't  go  over  the  word  limit  on  the  papers  ,  no  matter  what  the  syllabus  says  .  ",Neither Satisfied Nor Dissatisfied
This  course  is  definitely  a  must-take  for  anyone  who  wants  to  understand  how  American  society  became  what  it  is  today  .  It  is  truly  amazing  to  be  able  to  see  the  parallels  between  current  events  and  this  course  's  material  .,Satisfied
This  course  is  definitely  a  must-take  for  anyone  who  wants  to  understand  how  American  society  became  what  it  is  today  .  It  is  truly  amazing  to  be  able  to  see  the  parallels  between  current  events  and  this  course  's  material  .,Satisfied
This  course  is  definitely  a  must-take  for  anyone  who  wants  to  understand  how  American  society  became  what  it  is  today  .  It  is  truly  amazing  to  be  able  to  see  the  parallels  between  current  events  and  this  course  's  material  .,Satisfied
"Definitely  take  it  ,  just  be  prepared  to  manage  your  time  ",Satisfied
"Definitely  take  it  ,  just  be  prepared  to  manage  your  time  ",Satisfied
"Definitely  take  it  ,  just  be  prepared  to  manage  your  time  ",Satisfied
I  am  a  science  major  and  I  still  think  this  class  was  extremely  engaging  an  interesting  .  One  of  my  best  courses  here  !,Satisfied
I  am  a  science  major  and  I  still  think  this  class  was  extremely  engaging  an  interesting  .  One  of  my  best  courses  here  !,Satisfied
I  am  a  science  major  and  I  still  think  this  class  was  extremely  engaging  an  interesting  .  One  of  my  best  courses  here  !,Satisfied
"Kruse  and  ___  are  great  and  the  preceptors  are  helpful  ,  but  the  readings  and  precept  are  n't  super  interesting  .  ",Neither Satisfied Nor Dissatisfied
"Kruse  and  ___  are  great  and  the  preceptors  are  helpful  ,  but  the  readings  and  precept  are  n't  super  interesting  .  ",Satisfied
"Kruse  and  ___  are  great  and  the  preceptors  are  helpful  ,  but  the  readings  and  precept  are  n't  super  interesting  .  ",Neither Satisfied Nor Dissatisfied
Take  it  .  It  will  change  the  way  you  think  about  things,Satisfied
Take  it  .  It  will  change  the  way  you  think  about  things,Satisfied
Take  it  .  It  will  change  the  way  you  think  about  things,Satisfied
"Definitely  take  it  ,  whether  or  not  you  like  or  know  anything  about  Bruce  Springsteen  .  ",Satisfied
"Definitely  take  it  ,  whether  or  not  you  like  or  know  anything  about  Bruce  Springsteen  .  ",Satisfied
"Definitely  take  it  ,  whether  or  not  you  like  or  know  anything  about  Bruce  Springsteen  .  ",Satisfied
I  believe  this  is  a  great  course  as  a  general  introduction  to  ethics  and  morally  or  for  those  interested  in  learning  more  about  Christian  faith  .,Satisfied
I  believe  this  is  a  great  course  as  a  general  introduction  to  ethics  and  morally  or  for  those  interested  in  learning  more  about  Christian  faith  .,Satisfied
I  believe  this  is  a  great  course  as  a  general  introduction  to  ethics  and  morally  or  for  those  interested  in  learning  more  about  Christian  faith  .,Satisfied
Learn  how  your  mind  works  and  how  to  make  better  decisions  --  fascinating  and  frightening  to  learn  how  flawed  human  reasoning  can  be  .,Satisfied
Learn  how  your  mind  works  and  how  to  make  better  decisions  --  fascinating  and  frightening  to  learn  how  flawed  human  reasoning  can  be  .,Satisfied
Learn  how  your  mind  works  and  how  to  make  better  decisions  --  fascinating  and  frightening  to  learn  how  flawed  human  reasoning  can  be  .,Neither Satisfied Nor Dissatisfied
take  it  .  just  tailor  precept  reading  to  questions  given  out  in  advance,Satisfied
take  it  .  just  tailor  precept  reading  to  questions  given  out  in  advance,Neither Satisfied Nor Dissatisfied
take  it  .  just  tailor  precept  reading  to  questions  given  out  in  advance,Neither Satisfied Nor Dissatisfied
This  course  is  focused  on  presidential  elections  and  the  ways  presidents/candidates  garnered  support  of  the  voters  .  Expect  a  liberal  bias  and  to  only  focus  on  domestic  politics  .,Neither Satisfied Nor Dissatisfied
This  course  is  focused  on  presidential  elections  and  the  ways  presidents/candidates  garnered  support  of  the  voters  .  Expect  a  liberal  bias  and  to  only  focus  on  domestic  politics  .,Neither Satisfied Nor Dissatisfied
This  course  is  focused  on  presidential  elections  and  the  ways  presidents/candidates  garnered  support  of  the  voters  .  Expect  a  liberal  bias  and  to  only  focus  on  domestic  politics  .,Neither Satisfied Nor Dissatisfied
"Lectures  are  boring  ,  but  decent  course  .  ",Satisfied
"Lectures  are  boring  ,  but  decent  course  .  ",Neither Satisfied Nor Dissatisfied
"Lectures  are  boring  ,  but  decent  course  .  ",Dissatisfied
I  definitely  recommend  others  to  take  this  class  !  !  !,Satisfied
I  definitely  recommend  others  to  take  this  class  !  !  !,Satisfied
I  definitely  recommend  others  to  take  this  class  !  !  !,Satisfied
Definitely  take  it  !,Satisfied
Definitely  take  it  !,Satisfied
Definitely  take  it  !,Satisfied
Life  changing  .  Reading  the  papers  would  be  diff  after  this  class  .  My  experience  in  Asia  would  be  diff  after  this  class  .  This  class  really  makes  me  want  to  be  a  diplomat  .,Satisfied
Life  changing  .  Reading  the  papers  would  be  diff  after  this  class  .  My  experience  in  Asia  would  be  diff  after  this  class  .  This  class  really  makes  me  want  to  be  a  diplomat  .,Satisfied
Life  changing  .  Reading  the  papers  would  be  diff  after  this  class  .  My  experience  in  Asia  would  be  diff  after  this  class  .  This  class  really  makes  me  want  to  be  a  diplomat  .,Satisfied
"Take  it  .  Know  though  ,  that  laptops  are  n't  allowed  ,  in  case  that  's  a  concern  .  ",Neither Satisfied Nor Dissatisfied
"Take  it  .  Know  though  ,  that  laptops  are  n't  allowed  ,  in  case  that  's  a  concern  .  ",Satisfied
"Take  it  .  Know  though  ,  that  laptops  are  n't  allowed  ,  in  case  that  's  a  concern  .  ",Satisfied
"This  course  is  good  ,  but  it  is  very  easy  .  ",Satisfied
"This  course  is  good  ,  but  it  is  very  easy  .  ",Satisfied
"This  course  is  good  ,  but  it  is  very  easy  .  ",Satisfied
Take  it  .  One  of  my  favorites  .,Satisfied
Take  it  .  One  of  my  favorites  .,Satisfied
Take  it  .  One  of  my  favorites  .,Satisfied
"I  did  n't  like  this  class  so  much  .  Many  people  say  great  things  about  it  ,  but  as  a  psychology  major  ,  I  can  say  that  there  are  much  better  lecturers  out  there  ...  ",Dissatisfied
"I  did  n't  like  this  class  so  much  .  Many  people  say  great  things  about  it  ,  but  as  a  psychology  major  ,  I  can  say  that  there  are  much  better  lecturers  out  there  ...  ",Dissatisfied
"I  did  n't  like  this  class  so  much  .  Many  people  say  great  things  about  it  ,  but  as  a  psychology  major  ,  I  can  say  that  there  are  much  better  lecturers  out  there  ...  ",Dissatisfied
Little  work  .,Satisfied
Little  work  .,Neither Satisfied Nor Dissatisfied
Little  work  .,Neither Satisfied Nor Dissatisfied
"This  course  is  not  easy  ,  but  it  's  worth  it  .  ",Satisfied
"This  course  is  not  easy  ,  but  it  's  worth  it  .  ",Satisfied
"This  course  is  not  easy  ,  but  it  's  worth  it  .  ",Satisfied
"Take  it  .  Professor  Leonard  is  a  great  lecturer  .  It  is  challenging  but  not  impossible  ,  and  you  will  learn  a  lot  about  the  legal  system  .  ",Satisfied
"Take  it  .  Professor  Leonard  is  a  great  lecturer  .  It  is  challenging  but  not  impossible  ,  and  you  will  learn  a  lot  about  the  legal  system  .  ",Satisfied
"Take  it  .  Professor  Leonard  is  a  great  lecturer  .  It  is  challenging  but  not  impossible  ,  and  you  will  learn  a  lot  about  the  legal  system  .  ",Satisfied
Look  at  all  the  other  reviews  !,Satisfied
Look  at  all  the  other  reviews  !,Neither Satisfied Nor Dissatisfied
Look  at  all  the  other  reviews  !,Neither Satisfied Nor Dissatisfied
"This  course  is  not  super  difficult  ,  but  is  interesting  and  sheds  light  onto  things  we  see  everyday  but  might  not  think  about  in  our  relationships  .  ",Satisfied
"This  course  is  not  super  difficult  ,  but  is  interesting  and  sheds  light  onto  things  we  see  everyday  but  might  not  think  about  in  our  relationships  .  ",Satisfied
"This  course  is  not  super  difficult  ,  but  is  interesting  and  sheds  light  onto  things  we  see  everyday  but  might  not  think  about  in  our  relationships  .  ",Satisfied
take  it  .  science  majors  --  >  it  's  worth  it  .  easy  pdf  too,Satisfied
take  it  .  science  majors  --  >  it  's  worth  it  .  easy  pdf  too,Satisfied
take  it  .  science  majors  --  >  it  's  worth  it  .  easy  pdf  too,Satisfied
Definitely  take  it  !,Satisfied
Definitely  take  it  !,Satisfied
Definitely  take  it  !,Satisfied
"I  do  n't  know  ,  I  personally  did  not  find  myself  that  interested  in  political  theory  .  But  if  you  were  I  bet  you  would  find  this  a  serious  ,  demanding  ,  engaging  ,  and  stimulating  course  .  ",Neither Satisfied Nor Dissatisfied
"I  do  n't  know  ,  I  personally  did  not  find  myself  that  interested  in  political  theory  .  But  if  you  were  I  bet  you  would  find  this  a  serious  ,  demanding  ,  engaging  ,  and  stimulating  course  .  ",Dissatisfied
"I  do  n't  know  ,  I  personally  did  not  find  myself  that  interested  in  political  theory  .  But  if  you  were  I  bet  you  would  find  this  a  serious  ,  demanding  ,  engaging  ,  and  stimulating  course  .  ",Satisfied
"Lot  of  fun  ,  lot  of  reading  ,  take  it  .  ",Satisfied
"Lot  of  fun  ,  lot  of  reading  ,  take  it  .  ",Satisfied
"Lot  of  fun  ,  lot  of  reading  ,  take  it  .  ",Satisfied
"This  course  is  not  too  challenging  technically  ,  but  it  certainly  teaches  you  to  think  in  a  different  way  .  Take  advantage  of  office  hours  on  problem  sets  and  exams  ,  especially  with  Professor  Leonard  .  He  is  very  helpful  and  understanding  .  ",Satisfied
"This  course  is  not  too  challenging  technically  ,  but  it  certainly  teaches  you  to  think  in  a  different  way  .  Take  advantage  of  office  hours  on  problem  sets  and  exams  ,  especially  with  Professor  Leonard  .  He  is  very  helpful  and  understanding  .  ",Satisfied
"This  course  is  not  too  challenging  technically  ,  but  it  certainly  teaches  you  to  think  in  a  different  way  .  Take  advantage  of  office  hours  on  problem  sets  and  exams  ,  especially  with  Professor  Leonard  .  He  is  very  helpful  and  understanding  .  ",Satisfied
Take  it  .  So  interesting,Satisfied
Take  it  .  So  interesting,Satisfied
Take  it  .  So  interesting,Satisfied
"I  highly  recommend  this  class  to  anyone  interested  in  moral  issues  that  concern  our  daily  lives  .  Whether  or  not  you  are  a  Christian  ,  this  is  a  class  that  will  shape  your  thinking  !  ",Satisfied
"I  highly  recommend  this  class  to  anyone  interested  in  moral  issues  that  concern  our  daily  lives  .  Whether  or  not  you  are  a  Christian  ,  this  is  a  class  that  will  shape  your  thinking  !  ",Satisfied
"I  highly  recommend  this  class  to  anyone  interested  in  moral  issues  that  concern  our  daily  lives  .  Whether  or  not  you  are  a  Christian  ,  this  is  a  class  that  will  shape  your  thinking  !  ",Satisfied
I  highly  recommend  this  course  .  Best  lectures  I  've  had  at  Princeton  and  interesting  readings  .,Satisfied
I  highly  recommend  this  course  .  Best  lectures  I  've  had  at  Princeton  and  interesting  readings  .,Satisfied
I  highly  recommend  this  course  .  Best  lectures  I  've  had  at  Princeton  and  interesting  readings  .,Satisfied
Definitely  take  it  !,Satisfied
Definitely  take  it  !,Satisfied
Definitely  take  it  !,Satisfied
Take  it  .  Take  it  now  .,Satisfied
Take  it  .  Take  it  now  .,Satisfied
Take  it  .  Take  it  now  .,Satisfied
this  course  is  really  interesting  with  a  great  professor  and  not  a  lot  of  work  --  take  it  !,Satisfied
this  course  is  really  interesting  with  a  great  professor  and  not  a  lot  of  work  --  take  it  !,Satisfied
this  course  is  really  interesting  with  a  great  professor  and  not  a  lot  of  work  --  take  it  !,Satisfied
"I  highly  recommend  this  course  .  Expect  to  do  a  reasonable  amount  of  reading  ,  but  it  's  manageable  .  Also  ,  since  there  are  no  papers  or  assignments  ,  it  allows  you  to  actually  enjoy  the  content  the  class  presents  .  ",Satisfied
"I  highly  recommend  this  course  .  Expect  to  do  a  reasonable  amount  of  reading  ,  but  it  's  manageable  .  Also  ,  since  there  are  no  papers  or  assignments  ,  it  allows  you  to  actually  enjoy  the  content  the  class  presents  .  ",Satisfied
"I  highly  recommend  this  course  .  Expect  to  do  a  reasonable  amount  of  reading  ,  but  it  's  manageable  .  Also  ,  since  there  are  no  papers  or  assignments  ,  it  allows  you  to  actually  enjoy  the  content  the  class  presents  .  ",Satisfied
definitely  take  it  !,Satisfied
definitely  take  it  !,Satisfied
definitely  take  it  !,Satisfied
Lots  of  reading  .,Neither Satisfied Nor Dissatisfied
Lots  of  reading  .,Neither Satisfied Nor Dissatisfied
Lots  of  reading  .,Neither Satisfied Nor Dissatisfied
This  course  is  very  anthropological  -  my  sense  is  that  students  interested  in  anthropology  really  liked  this  course  but  students  who  are  not  so  interested  in  that  area  find  the  course  less  interesting  .,Neither Satisfied Nor Dissatisfied
This  course  is  very  anthropological  -  my  sense  is  that  students  interested  in  anthropology  really  liked  this  course  but  students  who  are  not  so  interested  in  that  area  find  the  course  less  interesting  .,Neither Satisfied Nor Dissatisfied
This  course  is  very  anthropological  -  my  sense  is  that  students  interested  in  anthropology  really  liked  this  course  but  students  who  are  not  so  interested  in  that  area  find  the  course  less  interesting  .,Neither Satisfied Nor Dissatisfied
I  highly  recommend  this  course  for  anyone  with  IR  interests  .  Bass  has  pretty  much  changed  the  direction  of  my  career  from  what  was  probably  going  to  be  finance  to  now  considering  a  job  in  DC  .,Satisfied
I  highly  recommend  this  course  for  anyone  with  IR  interests  .  Bass  has  pretty  much  changed  the  direction  of  my  career  from  what  was  probably  going  to  be  finance  to  now  considering  a  job  in  DC  .,Satisfied
I  highly  recommend  this  course  for  anyone  with  IR  interests  .  Bass  has  pretty  much  changed  the  direction  of  my  career  from  what  was  probably  going  to  be  finance  to  now  considering  a  job  in  DC  .,Satisfied
Lots  of  reading  but  definitely  interesting  .  The  readings  are  essential  since  that  's  where  the  test  questions  come  from  .,Satisfied
Lots  of  reading  but  definitely  interesting  .  The  readings  are  essential  since  that  's  where  the  test  questions  come  from  .,Satisfied
Lots  of  reading  but  definitely  interesting  .  The  readings  are  essential  since  that  's  where  the  test  questions  come  from  .,Satisfied
Definitely  take  it  !  !  !  !,Satisfied
Definitely  take  it  !  !  !  !,Satisfied
Definitely  take  it  !  !  !  !,Satisfied
Take  it  .  Take  it  take  it  take  it  .  If  you  care  at  all  about  social  policy  or  different  systems  of  thought  it  'll  be  worthwhile  .,Satisfied
Take  it  .  Take  it  take  it  take  it  .  If  you  care  at  all  about  social  policy  or  different  systems  of  thought  it  'll  be  worthwhile  .,Satisfied
Take  it  .  Take  it  take  it  take  it  .  If  you  care  at  all  about  social  policy  or  different  systems  of  thought  it  'll  be  worthwhile  .,Satisfied
"This  course  is  very  difficult  ,  but  it  is  SO  WORTH  IT  .  Take  this  course  .  Statistically  ,  you  are  unlikely  to  get  an  A  .  It  do  n't  matta  .  Take  this  course  ,  Professor  George  is  incredible  .  ",Satisfied
"This  course  is  very  difficult  ,  but  it  is  SO  WORTH  IT  .  Take  this  course  .  Statistically  ,  you  are  unlikely  to  get  an  A  .  It  do  n't  matta  .  Take  this  course  ,  Professor  George  is  incredible  .  ",Satisfied
"This  course  is  very  difficult  ,  but  it  is  SO  WORTH  IT  .  Take  this  course  .  Statistically  ,  you  are  unlikely  to  get  an  A  .  It  do  n't  matta  .  Take  this  course  ,  Professor  George  is  incredible  .  ",Satisfied
"I  liked  the  course  and  learned  a  lot  ,  but  there  are  probably  better  politics  classes  with  an  EM  distribution  requirement  .  ",Neither Satisfied Nor Dissatisfied
"I  liked  the  course  and  learned  a  lot  ,  but  there  are  probably  better  politics  classes  with  an  EM  distribution  requirement  .  ",Neither Satisfied Nor Dissatisfied
"I  liked  the  course  and  learned  a  lot  ,  but  there  are  probably  better  politics  classes  with  an  EM  distribution  requirement  .  ",Neither Satisfied Nor Dissatisfied
Lots  of  readings  .,Neither Satisfied Nor Dissatisfied
Lots  of  readings  .,Neither Satisfied Nor Dissatisfied
Lots  of  readings  .,Neither Satisfied Nor Dissatisfied
Definitely  take  it  !  !  Super  interesting  !,Satisfied
Definitely  take  it  !  !  Super  interesting  !,Satisfied
Definitely  take  it  !  !  Super  interesting  !,Satisfied
"I  looked  forward  to  coming  to  this  class  twice  a  week  .  If  you  like  American  history  ,  I  think  you  will  too  .  ",Satisfied
"I  looked  forward  to  coming  to  this  class  twice  a  week  .  If  you  like  American  history  ,  I  think  you  will  too  .  ",Satisfied
"I  looked  forward  to  coming  to  this  class  twice  a  week  .  If  you  like  American  history  ,  I  think  you  will  too  .  ",Satisfied
This  course  is  very  fun  and  you  learn  a  lot  .  Definitely  take  it  !,Satisfied
This  course  is  very  fun  and  you  learn  a  lot  .  Definitely  take  it  !,Satisfied
This  course  is  very  fun  and  you  learn  a  lot  .  Definitely  take  it  !,Satisfied
"definitely  take  it  !  a  lot  of  readings  but  worth  it  ,  professor  biehl  is  great  !  ",Satisfied
"definitely  take  it  !  a  lot  of  readings  but  worth  it  ,  professor  biehl  is  great  !  ",Satisfied
"definitely  take  it  !  a  lot  of  readings  but  worth  it  ,  professor  biehl  is  great  !  ",Satisfied
Lots  of  readings  .  Find  out  what  the  format  of  the  assignments  will  be  .  ___  's  lectures  are  very  engaging  .,Satisfied
Lots  of  readings  .  Find  out  what  the  format  of  the  assignments  will  be  .  ___  's  lectures  are  very  engaging  .,Satisfied
Lots  of  readings  .  Find  out  what  the  format  of  the  assignments  will  be  .  ___  's  lectures  are  very  engaging  .,Satisfied
I  loved  this  class  !  I  looked  forward  to  going  to  lecture  and  I  enjoyed  all  of  the  readings  .  I  highly  recommend  this  class  .,Satisfied
I  loved  this  class  !  I  looked  forward  to  going  to  lecture  and  I  enjoyed  all  of  the  readings  .  I  highly  recommend  this  class  .,Satisfied
I  loved  this  class  !  I  looked  forward  to  going  to  lecture  and  I  enjoyed  all  of  the  readings  .  I  highly  recommend  this  class  .,Satisfied
"This  course  is  very  interesting  and  its  not  too  hard  to  obtain  a  good  grade  .  Just  make  sure  you  read  the  textbook  before  the  exams  and  you  should  do  great  .  Overall  ,  a  great  class  .  ",Satisfied
"This  course  is  very  interesting  and  its  not  too  hard  to  obtain  a  good  grade  .  Just  make  sure  you  read  the  textbook  before  the  exams  and  you  should  do  great  .  Overall  ,  a  great  class  .  ",Satisfied
"This  course  is  very  interesting  and  its  not  too  hard  to  obtain  a  good  grade  .  Just  make  sure  you  read  the  textbook  before  the  exams  and  you  should  do  great  .  Overall  ,  a  great  class  .  ",Satisfied
"Definitely  take  it  !  It  's  not  the  easiest  course  ,  but  it  's  the  most  interesting  one  that  I  've  taken  at  Princeton  !  ",Satisfied
"Definitely  take  it  !  It  's  not  the  easiest  course  ,  but  it  's  the  most  interesting  one  that  I  've  taken  at  Princeton  !  ",Satisfied
"Definitely  take  it  !  It  's  not  the  easiest  course  ,  but  it  's  the  most  interesting  one  that  I  've  taken  at  Princeton  !  ",Satisfied
This  course  is  very  interesting  and  not  very  much  work  .  Take  it  !,Satisfied
This  course  is  very  interesting  and  not  very  much  work  .  Take  it  !,Satisfied
This  course  is  very  interesting  and  not  very  much  work  .  Take  it  !,Satisfied
Make  sure  to  attend  lecture  even  if  you  start  to  fall  behind  on  readings  .  I  found  that  even  doing  the  reading  after  lecture  can  be  helpful  .,Neither Satisfied Nor Dissatisfied
Make  sure  to  attend  lecture  even  if  you  start  to  fall  behind  on  readings  .  I  found  that  even  doing  the  reading  after  lecture  can  be  helpful  .,Neither Satisfied Nor Dissatisfied
Make  sure  to  attend  lecture  even  if  you  start  to  fall  behind  on  readings  .  I  found  that  even  doing  the  reading  after  lecture  can  be  helpful  .,Satisfied
I  loved  this  class  .,Satisfied
I  loved  this  class  .,Satisfied
I  loved  this  class  .,Satisfied
"Take  it  .  The  readings  may  be  a  lot  for  one  person  ,  so  get  a  study  group  together  .  It  will  save  you  so  much  time  and  will  make  the  overall  semester  much  easier  .  ",Satisfied
"Take  it  .  The  readings  may  be  a  lot  for  one  person  ,  so  get  a  study  group  together  .  It  will  save  you  so  much  time  and  will  make  the  overall  semester  much  easier  .  ",Satisfied
"Take  it  .  The  readings  may  be  a  lot  for  one  person  ,  so  get  a  study  group  together  .  It  will  save  you  so  much  time  and  will  make  the  overall  semester  much  easier  .  ",Satisfied
"Definitely  take  it  !  Keep  up  with  the  readings  ,  both  because  they  're  fun  and  because  it  'll  help  you  come  exam  time  .  ",Satisfied
"Definitely  take  it  !  Keep  up  with  the  readings  ,  both  because  they  're  fun  and  because  it  'll  help  you  come  exam  time  .  ",Satisfied
"Definitely  take  it  !  Keep  up  with  the  readings  ,  both  because  they  're  fun  and  because  it  'll  help  you  come  exam  time  .  ",Satisfied
"Take  it  .  There  are  a  lot  of  readings  ,  though  .  ",Satisfied
"Take  it  .  There  are  a  lot  of  readings  ,  though  .  ",Satisfied
"Take  it  .  There  are  a  lot  of  readings  ,  though  .  ",Satisfied
"Make  sure  to  give  yourself  enough  time  for  the  problem  sets  ,  take  good  notes  in  lecture  ,  and  do  the  readings  !  ",Neither Satisfied Nor Dissatisfied
"Make  sure  to  give  yourself  enough  time  for  the  problem  sets  ,  take  good  notes  in  lecture  ,  and  do  the  readings  !  ",Neither Satisfied Nor Dissatisfied
"Make  sure  to  give  yourself  enough  time  for  the  problem  sets  ,  take  good  notes  in  lecture  ,  and  do  the  readings  !  ",Neither Satisfied Nor Dissatisfied
I  really  liked  this  class  .  It  should  be  pretty  easy  for  students  to  get  at  least  a  B-  .,Satisfied
I  really  liked  this  class  .  It  should  be  pretty  easy  for  students  to  get  at  least  a  B-  .,Satisfied
I  really  liked  this  class  .  It  should  be  pretty  easy  for  students  to  get  at  least  a  B-  .,Satisfied
Definitely  take  it  !  Really  fascinating  .,Satisfied
Definitely  take  it  !  Really  fascinating  .,Satisfied
Definitely  take  it  !  Really  fascinating  .,Satisfied
Make  sure  to  take  good  notes  .  Collaboration  is  not  allowed  so  be  sure  to  ask  questions  after  class  and  during  office  hours,Neither Satisfied Nor Dissatisfied
Make  sure  to  take  good  notes  .  Collaboration  is  not  allowed  so  be  sure  to  ask  questions  after  class  and  during  office  hours,Neither Satisfied Nor Dissatisfied
Make  sure  to  take  good  notes  .  Collaboration  is  not  allowed  so  be  sure  to  ask  questions  after  class  and  during  office  hours,Neither Satisfied Nor Dissatisfied
I  recommend  this  class  .,Satisfied
I  recommend  this  class  .,Satisfied
I  recommend  this  class  .,Satisfied
"Definitely  take  it  !  The  reading  are  long  though  ,  so  prepare  the  time  !  ",Satisfied
"Definitely  take  it  !  The  reading  are  long  though  ,  so  prepare  the  time  !  ",Satisfied
"Definitely  take  it  !  The  reading  are  long  though  ,  so  prepare  the  time  !  ",Satisfied
Make  sure  you  do  all  of  the  readings  and  take  good  notes  in  lecture  .,Satisfied
Make  sure  you  do  all  of  the  readings  and  take  good  notes  in  lecture  .,Neither Satisfied Nor Dissatisfied
Make  sure  you  do  all  of  the  readings  and  take  good  notes  in  lecture  .,Satisfied
make  sure  you  do  not  fall  behind  in  the  readings  and  the  work,Neither Satisfied Nor Dissatisfied
make  sure  you  do  not  fall  behind  in  the  readings  and  the  work,Neither Satisfied Nor Dissatisfied
make  sure  you  do  not  fall  behind  in  the  readings  and  the  work,Neither Satisfied Nor Dissatisfied
"This  course  was  generally  very  good  .  It  is  easy  enough  to  get  a  good  grade  ,  but  to  get  anything  out  of  it  you  have  to  put  in  the  work  .  ",Satisfied
"This  course  was  generally  very  good  .  It  is  easy  enough  to  get  a  good  grade  ,  but  to  get  anything  out  of  it  you  have  to  put  in  the  work  .  ",Satisfied
"This  course  was  generally  very  good  .  It  is  easy  enough  to  get  a  good  grade  ,  but  to  get  anything  out  of  it  you  have  to  put  in  the  work  .  ",Neither Satisfied Nor Dissatisfied
Take  it  .  You  'll  learn  to  think  economically  .,Satisfied
Take  it  .  You  'll  learn  to  think  economically  .,Neither Satisfied Nor Dissatisfied
Take  it  .  You  'll  learn  to  think  economically  .,Satisfied
Definitely  take  it  .,Satisfied
Definitely  take  it  .,Satisfied
Definitely  take  it  .,Satisfied
I  recommend  this  course  or  any  other  course  with  Professor  ___  .,Satisfied
I  recommend  this  course  or  any  other  course  with  Professor  ___  .,Satisfied
I  recommend  this  course  or  any  other  course  with  Professor  ___  .,Satisfied
"Definitely  take  it  .  Doing  the  reading  will  really  help  you  get  more  out  of  it  ,  though  the  lectures  alone  are  awesome  and  interesting  .  It  's  stuff  we  all  should  know  .  ",Satisfied
"Definitely  take  it  .  Doing  the  reading  will  really  help  you  get  more  out  of  it  ,  though  the  lectures  alone  are  awesome  and  interesting  .  It  's  stuff  we  all  should  know  .  ",Satisfied
"Definitely  take  it  .  Doing  the  reading  will  really  help  you  get  more  out  of  it  ,  though  the  lectures  alone  are  awesome  and  interesting  .  It  's  stuff  we  all  should  know  .  ",Satisfied
"Make  sure  you  have  at  least  a  basic  knowledge  of  political  theory  ,  or  you  will  find  this  class  very  difficult  ,  as  I  did  .  ",Dissatisfied
"Make  sure  you  have  at  least  a  basic  knowledge  of  political  theory  ,  or  you  will  find  this  class  very  difficult  ,  as  I  did  .  ",Dissatisfied
"Make  sure  you  have  at  least  a  basic  knowledge  of  political  theory  ,  or  you  will  find  this  class  very  difficult  ,  as  I  did  .  ",Dissatisfied
"Take  it  .  You  'll  understand  and  appreciate  Bruce  's  music  more  for  it  ,  and  come  away  with  a  great  beginning  understanding  of  sociology  .  ",Satisfied
"Take  it  .  You  'll  understand  and  appreciate  Bruce  's  music  more  for  it  ,  and  come  away  with  a  great  beginning  understanding  of  sociology  .  ",Satisfied
"Take  it  .  You  'll  understand  and  appreciate  Bruce  's  music  more  for  it  ,  and  come  away  with  a  great  beginning  understanding  of  sociology  .  ",Satisfied
"I  strongly  recommend  HIS  383  and  its  sister  course  HIS  362  ,  which  will  be  running  in  the  Fall  .  ",Satisfied
"I  strongly  recommend  HIS  383  and  its  sister  course  HIS  362  ,  which  will  be  running  in  the  Fall  .  ",Satisfied
"I  strongly  recommend  HIS  383  and  its  sister  course  HIS  362  ,  which  will  be  running  in  the  Fall  .  ",Satisfied
Definitely  take  it  .  No  brainer  .,Satisfied
Definitely  take  it  .  No  brainer  .,Satisfied
Definitely  take  it  .  No  brainer  .,Satisfied
Make  sure  you  keep  up  on  terms  that  are  written  on  the  board  in  beginning  of  lecture  !,Neither Satisfied Nor Dissatisfied
Make  sure  you  keep  up  on  terms  that  are  written  on  the  board  in  beginning  of  lecture  !,Neither Satisfied Nor Dissatisfied
Make  sure  you  keep  up  on  terms  that  are  written  on  the  board  in  beginning  of  lecture  !,Satisfied
take  it  .  you  wo  n't  regret  it  .,Satisfied
take  it  .  you  wo  n't  regret  it  .,Satisfied
take  it  .  you  wo  n't  regret  it  .,Satisfied
definitely  take  it  P/D/F,Satisfied
definitely  take  it  P/D/F,Satisfied
definitely  take  it  P/D/F,Satisfied
"This  course  was  great  and  I  encourage  anyone  to  take  it  who  is  interested  in  international  affairs  ,  the  history  of  violence  ,  or  just  wants  to  have  a  great  class  .  ",Satisfied
"This  course  was  great  and  I  encourage  anyone  to  take  it  who  is  interested  in  international  affairs  ,  the  history  of  violence  ,  or  just  wants  to  have  a  great  class  .  ",Satisfied
"This  course  was  great  and  I  encourage  anyone  to  take  it  who  is  interested  in  international  affairs  ,  the  history  of  violence  ,  or  just  wants  to  have  a  great  class  .  ",Satisfied
Make  sure  you  read  the  textbook  and  you  'll  be  fine  .,Neither Satisfied Nor Dissatisfied
Make  sure  you  read  the  textbook  and  you  'll  be  fine  .,Neither Satisfied Nor Dissatisfied
Make  sure  you  read  the  textbook  and  you  'll  be  fine  .,Neither Satisfied Nor Dissatisfied
Take  it  and  do  the  readings  !,Satisfied
Take  it  and  do  the  readings  !,Satisfied
Take  it  and  do  the  readings  !,Satisfied
I  strongly  recommend  this  class  .  Professor  ___  is  a  great  lecturer  and  really  loves  sociology  .  His  lectures  and  the  guest  lectures  were  great  .  I  also  thought  that  the  covered  material  was  interesting  and  definitely  applicable  outside  of  the  class  .,Satisfied
