Review,Answer
Gleason  is  an  awesome  lecturer  .  Take  it  !,Satisfied
Gleason  is  an  awesome  lecturer  .  Take  it  !,Satisfied
"This  is  the  best  class  I  've  taken  at  Princeton  and  Gleason  is  an  amazing  professor  .  There  's  not  too  much  work  ,  and  all  of  the  reading  is  incredibly  enjoyable  .  ",Satisfied
"This  is  the  best  class  I  've  taken  at  Princeton  and  Gleason  is  an  amazing  professor  .  There  's  not  too  much  work  ,  and  all  of  the  reading  is  incredibly  enjoyable  .  ",Satisfied
"This  is  the  best  class  I  've  taken  at  Princeton  and  Gleason  is  an  amazing  professor  .  There  's  not  too  much  work  ,  and  all  of  the  reading  is  incredibly  enjoyable  .  ",Satisfied
"Go  all  out  !  If  unclear  ,  ask  Suzie  .  Pour  your  effort  into  written  assignments  because  they  help  you  with  the  grade  towards  the  end  .  ",Satisfied
"Go  all  out  !  If  unclear  ,  ask  Suzie  .  Pour  your  effort  into  written  assignments  because  they  help  you  with  the  grade  towards  the  end  .  ",Satisfied
"Go  all  out  !  If  unclear  ,  ask  Suzie  .  Pour  your  effort  into  written  assignments  because  they  help  you  with  the  grade  towards  the  end  .  ",Neither Satisfied Nor Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
"If  ever  it  is  offered  again  ,  definitely  take  it  !  !  Do  n't  hesitate  ,  just  do  it  .  And  go  to  lectures  because  Gleason  is  amazing  .  ",Satisfied
"If  ever  it  is  offered  again  ,  definitely  take  it  !  !  Do  n't  hesitate  ,  just  do  it  .  And  go  to  lectures  because  Gleason  is  amazing  .  ",Satisfied
"If  ever  it  is  offered  again  ,  definitely  take  it  !  !  Do  n't  hesitate  ,  just  do  it  .  And  go  to  lectures  because  Gleason  is  amazing  .  ",Satisfied
"This  is  the  best  class  to  ___  ,  because  you  get  to  learn  all  about  a  cool  subject  ,  but  it  's  fine  if  you  do  n't  do  well  on  the  final  exam  .  ",Satisfied
"This  is  the  best  class  to  ___  ,  because  you  get  to  learn  all  about  a  cool  subject  ,  but  it  's  fine  if  you  do  n't  do  well  on  the  final  exam  .  ",Satisfied
"This  is  the  best  class  to  ___  ,  because  you  get  to  learn  all  about  a  cool  subject  ,  but  it  's  fine  if  you  do  n't  do  well  on  the  final  exam  .  ",Satisfied
take  it  !,Satisfied
take  it  !,Satisfied
take  it  !,Satisfied
this  is  the  most  fun  you  will  ever  have  in  mccosh  50  .,Satisfied
this  is  the  most  fun  you  will  ever  have  in  mccosh  50  .,Satisfied
this  is  the  most  fun  you  will  ever  have  in  mccosh  50  .,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
"If  I  had  to  choose  three  classes  of  all  the  classes  that  Princeton  has  to  offer  to  recommend  ,  this  would  be  one  of  them  .  ",Satisfied
"If  I  had  to  choose  three  classes  of  all  the  classes  that  Princeton  has  to  offer  to  recommend  ,  this  would  be  one  of  them  .  ",Satisfied
"If  I  had  to  choose  three  classes  of  all  the  classes  that  Princeton  has  to  offer  to  recommend  ,  this  would  be  one  of  them  .  ",Satisfied
"This  was  my  first  music  history  course  ,  and  it  was  amazing  .  Simon  Morrison  is  an  awesome  professor  -  take  anything  with  him  .  Take  this  course  !  !  ",Satisfied
"This  was  my  first  music  history  course  ,  and  it  was  amazing  .  Simon  Morrison  is  an  awesome  professor  -  take  anything  with  him  .  Take  this  course  !  !  ",Satisfied
"This  was  my  first  music  history  course  ,  and  it  was  amazing  .  Simon  Morrison  is  an  awesome  professor  -  take  anything  with  him  .  Take  this  course  !  !  ",Satisfied
"Go  for  it  ,  but  do  n't  expect  it  to  be  as  awesome  as  it  sounds  .  ",Satisfied
"Go  for  it  ,  but  do  n't  expect  it  to  be  as  awesome  as  it  sounds  .  ",Neither Satisfied Nor Dissatisfied
"Go  for  it  ,  but  do  n't  expect  it  to  be  as  awesome  as  it  sounds  .  ",Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
If  it  's  with  ___  take  it  .,Satisfied
If  it  's  with  ___  take  it  .,Satisfied
If  it  's  with  ___  take  it  .,Neither Satisfied Nor Dissatisfied
Go  for  it  !,Satisfied
Go  for  it  !,Satisfied
Go  for  it  !,Satisfied
This  was  the  most  enjoyable  course  I  took  at  Princeton  by  far  .  I  would  recommend  taking  it  for  pleasure  and  to  learn  a  lot  about  children  's  literature  .,Satisfied
This  was  the  most  enjoyable  course  I  took  at  Princeton  by  far  .  I  would  recommend  taking  it  for  pleasure  and  to  learn  a  lot  about  children  's  literature  .,Satisfied
This  was  the  most  enjoyable  course  I  took  at  Princeton  by  far  .  I  would  recommend  taking  it  for  pleasure  and  to  learn  a  lot  about  children  's  literature  .,Satisfied
"Take  it  !  ___  is  a  very  good  lecturer  ,  and  the  breadth  of  material  you  are  exposed  to  is  incredible  and  enlightening  .  ",Satisfied
"Take  it  !  ___  is  a  very  good  lecturer  ,  and  the  breadth  of  material  you  are  exposed  to  is  incredible  and  enlightening  .  ",Satisfied
"Take  it  !  ___  is  a  very  good  lecturer  ,  and  the  breadth  of  material  you  are  exposed  to  is  incredible  and  enlightening  .  ",Satisfied
Thoroughly  enjoyable  class  with  very  thought-provoking  insights  .,Satisfied
Thoroughly  enjoyable  class  with  very  thought-provoking  insights  .,Satisfied
Thoroughly  enjoyable  class  with  very  thought-provoking  insights  .,Satisfied
TAKE  IT  !  !,Satisfied
TAKE  IT  !  !,Satisfied
TAKE  IT  !  !,Satisfied
Go  to  all  of  the  lectures  and  participate  in  lecture  .  Do  n't  worry  if  you  ca  n't  do  all  of  the  reading  .  It  's  impossible  and  most  people  ca  n't  do  it  .,Neither Satisfied Nor Dissatisfied
Go  to  all  of  the  lectures  and  participate  in  lecture  .  Do  n't  worry  if  you  ca  n't  do  all  of  the  reading  .  It  's  impossible  and  most  people  ca  n't  do  it  .,Dissatisfied
Go  to  all  of  the  lectures  and  participate  in  lecture  .  Do  n't  worry  if  you  ca  n't  do  all  of  the  reading  .  It  's  impossible  and  most  people  ca  n't  do  it  .,Neither Satisfied Nor Dissatisfied
"If  not  for  love  of  the  Roman  Republic  ,  take  this  course  because  Professor  Flower  is  just  so  great  !  ",Satisfied
"If  not  for  love  of  the  Roman  Republic  ,  take  this  course  because  Professor  Flower  is  just  so  great  !  ",Satisfied
"If  not  for  love  of  the  Roman  Republic  ,  take  this  course  because  Professor  Flower  is  just  so  great  !  ",Satisfied
go  to  every  lecture,Neither Satisfied Nor Dissatisfied
go  to  every  lecture,Satisfied
go  to  every  lecture,Satisfied
Take  it  !  !,Satisfied
Take  it  !  !,Satisfied
Take  it  !  !,Satisfied
"Though  not  as  good  as  Nietzsche  ,  this  is  still  a  strong  course  taught  by  a  great  professor  .  His  ideas  ,  more  than  anything  are  worth  taking  the  class  for  .  ",Satisfied
"Though  not  as  good  as  Nietzsche  ,  this  is  still  a  strong  course  taught  by  a  great  professor  .  His  ideas  ,  more  than  anything  are  worth  taking  the  class  for  .  ",Satisfied
"Though  not  as  good  as  Nietzsche  ,  this  is  still  a  strong  course  taught  by  a  great  professor  .  His  ideas  ,  more  than  anything  are  worth  taking  the  class  for  .  ",Neither Satisfied Nor Dissatisfied
"If  you  're  a  senior  and  you  do  n't  have  a  thesis  to  do  and  life  to  worry  about  ,  do  all  the  reading  when  you  're  supposed  to  .  ",Neither Satisfied Nor Dissatisfied
"If  you  're  a  senior  and  you  do  n't  have  a  thesis  to  do  and  life  to  worry  about  ,  do  all  the  reading  when  you  're  supposed  to  .  ",Neither Satisfied Nor Dissatisfied
"If  you  're  a  senior  and  you  do  n't  have  a  thesis  to  do  and  life  to  worry  about  ,  do  all  the  reading  when  you  're  supposed  to  .  ",Neither Satisfied Nor Dissatisfied
Take  it  !  !,Satisfied
Take  it  !  !,Satisfied
Take  it  !  !,Satisfied
take  it  !  !  !,Satisfied
take  it  !  !  !,Satisfied
take  it  !  !  !,Satisfied
"If  you  're  at  all  interested  in  English  ,  take  a  class  with  Professor  Gleason  .  This  course  gives  an  interesting  history  of  the  development  of  the  popular  novel  .  ",Satisfied
"If  you  're  at  all  interested  in  English  ,  take  a  class  with  Professor  Gleason  .  This  course  gives  an  interesting  history  of  the  development  of  the  popular  novel  .  ",Satisfied
"If  you  're  at  all  interested  in  English  ,  take  a  class  with  Professor  Gleason  .  This  course  gives  an  interesting  history  of  the  development  of  the  popular  novel  .  ",Satisfied
Go  to  lecture  -  it  's  fun  and  informative  .,Satisfied
Go  to  lecture  -  it  's  fun  and  informative  .,Satisfied
Go  to  lecture  -  it  's  fun  and  informative  .,Satisfied
Take  it  !  !  !,Satisfied
Take  it  !  !  !,Satisfied
Take  it  !  !  !,Satisfied
Go  to  lecture  -  they  're  interesting  .,Satisfied
Go  to  lecture  -  they  're  interesting  .,Satisfied
Go  to  lecture  -  they  're  interesting  .,Satisfied
take  it  !  !  !  !  !  !  !  !  !,Satisfied
take  it  !  !  !  !  !  !  !  !  !,Satisfied
take  it  !  !  !  !  !  !  !  !  !,Satisfied
"Go  to  lecture  ,  its  really  interesting  !  ",Satisfied
"Go  to  lecture  ,  its  really  interesting  !  ",Satisfied
"Go  to  lecture  ,  its  really  interesting  !  ",Satisfied
"If  you  're  even  remotely  interested  in  Tolstoy  ,  or  Russian  literature  ,  or  literature  in  general  ,  TAKE  THIS  COURSE  .  ",Satisfied
"If  you  're  even  remotely  interested  in  Tolstoy  ,  or  Russian  literature  ,  or  literature  in  general  ,  TAKE  THIS  COURSE  .  ",Satisfied
"If  you  're  even  remotely  interested  in  Tolstoy  ,  or  Russian  literature  ,  or  literature  in  general  ,  TAKE  THIS  COURSE  .  ",Satisfied
"If  you  're  hesitating  about  whether  or  not  to  take  this  class  ,  take  it  .  This  was  the  best  surprise  I  had  in  my  academic  year  .  ",Satisfied
"If  you  're  hesitating  about  whether  or  not  to  take  this  class  ,  take  it  .  This  was  the  best  surprise  I  had  in  my  academic  year  .  ",Satisfied
"If  you  're  hesitating  about  whether  or  not  to  take  this  class  ,  take  it  .  This  was  the  best  surprise  I  had  in  my  academic  year  .  ",Satisfied
To  do  the  reading  and  broaden  your  ways  of  studying  .  I  found  some  interesting  ___  videos  that  put  an  amusing  spin  on  the  Roman  Republic  which  helped  me  study  for  my  mid-term  .,Satisfied
To  do  the  reading  and  broaden  your  ways  of  studying  .  I  found  some  interesting  ___  videos  that  put  an  amusing  spin  on  the  Roman  Republic  which  helped  me  study  for  my  mid-term  .,Satisfied
To  do  the  reading  and  broaden  your  ways  of  studying  .  I  found  some  interesting  ___  videos  that  put  an  amusing  spin  on  the  Roman  Republic  which  helped  me  study  for  my  mid-term  .,Satisfied
Go  to  lecture  .,Neither Satisfied Nor Dissatisfied
Go  to  lecture  .,Neither Satisfied Nor Dissatisfied
Go  to  lecture  .,Neither Satisfied Nor Dissatisfied
"If  you  're  interested  in  Shakespeare  ,  take  it  !  ",Satisfied
"If  you  're  interested  in  Shakespeare  ,  take  it  !  ",Satisfied
"If  you  're  interested  in  Shakespeare  ,  take  it  !  ",Satisfied
"Take  it  !  !  !  It  's  unlike  anything  else  offered  at  Princeton  ,  and  will  make  you  think  about  movies  in  a  whole  new  way  .  ",Satisfied
"Take  it  !  !  !  It  's  unlike  anything  else  offered  at  Princeton  ,  and  will  make  you  think  about  movies  in  a  whole  new  way  .  ",Satisfied
"Take  it  !  !  !  It  's  unlike  anything  else  offered  at  Princeton  ,  and  will  make  you  think  about  movies  in  a  whole  new  way  .  ",Satisfied
GO  TO  LECTURE  .  Completely  worth  it  .,Satisfied
GO  TO  LECTURE  .  Completely  worth  it  .,Satisfied
GO  TO  LECTURE  .  Completely  worth  it  .,Satisfied
"Take  it  !  !  !  Not  too  much  work  ,  just  make  sure  you  attend  all  classes  and  precepts  !  ",Satisfied
"Take  it  !  !  !  Not  too  much  work  ,  just  make  sure  you  attend  all  classes  and  precepts  !  ",Satisfied
"Take  it  !  !  !  Not  too  much  work  ,  just  make  sure  you  attend  all  classes  and  precepts  !  ",Satisfied
"If  you  're  interested  in  the  subject  ,  than  it  's  worth  taking  .  ",Satisfied
"If  you  're  interested  in  the  subject  ,  than  it  's  worth  taking  .  ",Neither Satisfied Nor Dissatisfied
"If  you  're  interested  in  the  subject  ,  than  it  's  worth  taking  .  ",Satisfied
go  to  lecture  everyday  !,Neither Satisfied Nor Dissatisfied
go  to  lecture  everyday  !,Satisfied
go  to  lecture  everyday  !,Neither Satisfied Nor Dissatisfied
"If  you  're  looking  for  a  great  philosophy  course  on  an  important  philosopher  ,  this  is  a  good  course  to  take  .  ",Satisfied
"If  you  're  looking  for  a  great  philosophy  course  on  an  important  philosopher  ,  this  is  a  good  course  to  take  .  ",Satisfied
"If  you  're  looking  for  a  great  philosophy  course  on  an  important  philosopher  ,  this  is  a  good  course  to  take  .  ",Satisfied
Take  it  !  A  great  ___  and  a  very  interesting  EM  !,Satisfied
Take  it  !  A  great  ___  and  a  very  interesting  EM  !,Satisfied
Take  it  !  A  great  ___  and  a  very  interesting  EM  !,Satisfied
too  much  reading  assigned  and  the  books  are  bad  too,Dissatisfied
too  much  reading  assigned  and  the  books  are  bad  too,Dissatisfied
too  much  reading  assigned  and  the  books  are  bad  too,Dissatisfied
"Go  to  lectures  and  watch  the  movies  !  Also  ,  do  the  extra  weekly  assignments  if  your  preceptor  offers  them  .  They  are  n't  graded  ,  but  it  's  helpful  .  ",Neither Satisfied Nor Dissatisfied
"Go  to  lectures  and  watch  the  movies  !  Also  ,  do  the  extra  weekly  assignments  if  your  preceptor  offers  them  .  They  are  n't  graded  ,  but  it  's  helpful  .  ",Satisfied
"Go  to  lectures  and  watch  the  movies  !  Also  ,  do  the  extra  weekly  assignments  if  your  preceptor  offers  them  .  They  are  n't  graded  ,  but  it  's  helpful  .  ",Satisfied
"if  you  're  ready  to  work  hard  ,  and  you  love  romantic  music  ,  by  all  means  pounce  like  a  robin  at  a  worm  .  ",Satisfied
"if  you  're  ready  to  work  hard  ,  and  you  love  romantic  music  ,  by  all  means  pounce  like  a  robin  at  a  worm  .  ",Satisfied
"if  you  're  ready  to  work  hard  ,  and  you  love  romantic  music  ,  by  all  means  pounce  like  a  robin  at  a  worm  .  ",Satisfied
Try  to  get  a  precept  with  Prof.  Gleason,Neither Satisfied Nor Dissatisfied
Try  to  get  a  precept  with  Prof.  Gleason,Satisfied
Try  to  get  a  precept  with  Prof.  Gleason,Neither Satisfied Nor Dissatisfied
"Take  it  !  A  great  LA  for  non-majors  ,  and  a  fun  ,  easier  course  for  majors  .  ",Satisfied
"Take  it  !  A  great  LA  for  non-majors  ,  and  a  fun  ,  easier  course  for  majors  .  ",Satisfied
"Take  it  !  A  great  LA  for  non-majors  ,  and  a  fun  ,  easier  course  for  majors  .  ",Satisfied
Go  to  office  hours  if  you  're  having  trouble  choosing  a  paper  topic  .,Neither Satisfied Nor Dissatisfied
Go  to  office  hours  if  you  're  having  trouble  choosing  a  paper  topic  .,Neither Satisfied Nor Dissatisfied
Go  to  office  hours  if  you  're  having  trouble  choosing  a  paper  topic  .,Neither Satisfied Nor Dissatisfied
"If  you  're  really  interested  in  reading  all  the  great  classics  and  can  keep  up  with  the  readings  ,  I  recommend  it  .  ",Satisfied
"If  you  're  really  interested  in  reading  all  the  great  classics  and  can  keep  up  with  the  readings  ,  I  recommend  it  .  ",Satisfied
"If  you  're  really  interested  in  reading  all  the  great  classics  and  can  keep  up  with  the  readings  ,  I  recommend  it  .  ",Satisfied
Take  it  !  American  Bestsellers  was  one  of  my  favorite  classes  that  I  have  taken  at  Princeton  .  And  do  n't  skip  lecture  ...  Gleason  's  lectures  are  the  best  part  of  the  course  .,Satisfied
Take  it  !  American  Bestsellers  was  one  of  my  favorite  classes  that  I  have  taken  at  Princeton  .  And  do  n't  skip  lecture  ...  Gleason  's  lectures  are  the  best  part  of  the  course  .,Satisfied
Take  it  !  American  Bestsellers  was  one  of  my  favorite  classes  that  I  have  taken  at  Princeton  .  And  do  n't  skip  lecture  ...  Gleason  's  lectures  are  the  best  part  of  the  course  .,Satisfied
"Try  to  go  to  the  acting  sessions  ,  if  they  're  available  .  And  certainly  go  to  office  hours  both  before  and  after  to  discuss  your  papers  !  ",Neither Satisfied Nor Dissatisfied
"Try  to  go  to  the  acting  sessions  ,  if  they  're  available  .  And  certainly  go  to  office  hours  both  before  and  after  to  discuss  your  papers  !  ",Neither Satisfied Nor Dissatisfied
"Try  to  go  to  the  acting  sessions  ,  if  they  're  available  .  And  certainly  go  to  office  hours  both  before  and  after  to  discuss  your  papers  !  ",Satisfied
Go  to  the  lectures  .  Read  instead  of  skimming  the  readings  because  they  will  help  with  the  final  exam  .,Neither Satisfied Nor Dissatisfied
Go  to  the  lectures  .  Read  instead  of  skimming  the  readings  because  they  will  help  with  the  final  exam  .,Neither Satisfied Nor Dissatisfied
Go  to  the  lectures  .  Read  instead  of  skimming  the  readings  because  they  will  help  with  the  final  exam  .,Neither Satisfied Nor Dissatisfied
good,Satisfied
good,Satisfied
good,Satisfied
Take  it  !  Do  n't  ___  it  if  you  can  ;  you  'll  get  a  ton  out  of  the  course  without  too  much  work  .,Satisfied
Take  it  !  Do  n't  ___  it  if  you  can  ;  you  'll  get  a  ton  out  of  the  course  without  too  much  work  .,Satisfied
Take  it  !  Do  n't  ___  it  if  you  can  ;  you  'll  get  a  ton  out  of  the  course  without  too  much  work  .,Satisfied
Try  to  read  all  of  the  books  .,Neither Satisfied Nor Dissatisfied
Try  to  read  all  of  the  books  .,Neither Satisfied Nor Dissatisfied
Try  to  read  all  of  the  books  .,Neither Satisfied Nor Dissatisfied
Good  .,Satisfied
Good  .,Satisfied
Good  .,Satisfied
"If  you  're  thinking  about  it  ,  you  should  probably  just  do  it  .  It  's  a  great  class  !  ",Satisfied
"If  you  're  thinking  about  it  ,  you  should  probably  just  do  it  .  It  's  a  great  class  !  ",Satisfied
"If  you  're  thinking  about  it  ,  you  should  probably  just  do  it  .  It  's  a  great  class  !  ",Satisfied
Take  it  !  Especially  with  Professor  Fuss  !,Satisfied
Take  it  !  Especially  with  Professor  Fuss  !,Satisfied
Take  it  !  Especially  with  Professor  Fuss  !,Satisfied
good  class,Satisfied
good  class,Satisfied
good  class,Satisfied
"Unlike  other  philosophy  classes  ,  the  material  in  this  class  is  very  contemporary  and  accessible  .  Solid  EC  .  ",Satisfied
"Unlike  other  philosophy  classes  ,  the  material  in  this  class  is  very  contemporary  and  accessible  .  Solid  EC  .  ",Satisfied
"Unlike  other  philosophy  classes  ,  the  material  in  this  class  is  very  contemporary  and  accessible  .  Solid  EC  .  ",Satisfied
"TAKE  IT  !  Even  if  you  are  n't  that  interested  in  ancient  history  ,  it  is  very  worthwhile  and  very  easy  to  do  well  if  you  pay  attention  and  are  involved  .  ",Satisfied
"TAKE  IT  !  Even  if  you  are  n't  that  interested  in  ancient  history  ,  it  is  very  worthwhile  and  very  easy  to  do  well  if  you  pay  attention  and  are  involved  .  ",Satisfied
"TAKE  IT  !  Even  if  you  are  n't  that  interested  in  ancient  history  ,  it  is  very  worthwhile  and  very  easy  to  do  well  if  you  pay  attention  and  are  involved  .  ",Satisfied
"Good  class  ,  very  knowledgeable  professor  and  interesting  material  .  Do  your  readings  regularly  and  try  to  make  connections  between  the  readings  from  one  week  to  the  next  .  ",Satisfied
"Good  class  ,  very  knowledgeable  professor  and  interesting  material  .  Do  your  readings  regularly  and  try  to  make  connections  between  the  readings  from  one  week  to  the  next  .  ",Satisfied
"Good  class  ,  very  knowledgeable  professor  and  interesting  material  .  Do  your  readings  regularly  and  try  to  make  connections  between  the  readings  from  one  week  to  the  next  .  ",Satisfied
"If  you  are  able  to  take  this  class  ,  you  definitely  should  .  There  is  not  a  lot  of  work  and  it  is  pretty  interesting  material  especially  if  you  like  movies  .  ",Satisfied
"If  you  are  able  to  take  this  class  ,  you  definitely  should  .  There  is  not  a  lot  of  work  and  it  is  pretty  interesting  material  especially  if  you  like  movies  .  ",Satisfied
"If  you  are  able  to  take  this  class  ,  you  definitely  should  .  There  is  not  a  lot  of  work  and  it  is  pretty  interesting  material  especially  if  you  like  movies  .  ",Satisfied
Very  entertaining  and  definitely  influenced  the  way  I  looked  at  kiddie  lit  !,Satisfied
Very  entertaining  and  definitely  influenced  the  way  I  looked  at  kiddie  lit  !,Satisfied
Very  entertaining  and  definitely  influenced  the  way  I  looked  at  kiddie  lit  !,Satisfied
"Good  classics  class  to  ___  .  Go  to  lecture  ,  they  are  essential  to  your  grade  and  meet  with  your  preceptor  about  papers  ",Satisfied
"Good  classics  class  to  ___  .  Go  to  lecture  ,  they  are  essential  to  your  grade  and  meet  with  your  preceptor  about  papers  ",Satisfied
"Good  classics  class  to  ___  .  Go  to  lecture  ,  they  are  essential  to  your  grade  and  meet  with  your  preceptor  about  papers  ",Satisfied
Very  fun  class,Satisfied
Very  fun  class,Satisfied
Very  fun  class,Satisfied
Take  it  !  Everyone  else  does  ...  Not  worth  PDF'ing  .,Satisfied
Take  it  !  Everyone  else  does  ...  Not  worth  PDF'ing  .,Satisfied
Take  it  !  Everyone  else  does  ...  Not  worth  PDF'ing  .,Satisfied
"Good  course  ,  not  bad  for  an  HA  if  you  need  to  get  the  requirement  in  ;  alot  of  reading  though  ",Satisfied
"Good  course  ,  not  bad  for  an  HA  if  you  need  to  get  the  requirement  in  ;  alot  of  reading  though  ",Neither Satisfied Nor Dissatisfied
"Good  course  ,  not  bad  for  an  HA  if  you  need  to  get  the  requirement  in  ;  alot  of  reading  though  ",Satisfied
"Very  good  course  !  A  bit  heavy  as  a  intro-level  art  class  ,  however  .  Highly  recommended  for  any  one  interested  in  Art  &  Archeology  as  a  concentration  .  ",Satisfied
"Very  good  course  !  A  bit  heavy  as  a  intro-level  art  class  ,  however  .  Highly  recommended  for  any  one  interested  in  Art  &  Archeology  as  a  concentration  .  ",Satisfied
"Very  good  course  !  A  bit  heavy  as  a  intro-level  art  class  ,  however  .  Highly  recommended  for  any  one  interested  in  Art  &  Archeology  as  a  concentration  .  ",Satisfied
Good  EM  distribution  option  .  My  one  complaint  was  that  it  was  too  crowded  (  probably  because  everyone  knew  that  it  was  fun  ),Satisfied
Good  EM  distribution  option  .  My  one  complaint  was  that  it  was  too  crowded  (  probably  because  everyone  knew  that  it  was  fun  ),Satisfied
Good  EM  distribution  option  .  My  one  complaint  was  that  it  was  too  crowded  (  probably  because  everyone  knew  that  it  was  fun  ),Satisfied
"If  you  are  at  all  interested  in  movies  ,  take  it  .  Go  to  lectures  and  watch  all  the  movies  !  ",Satisfied
"If  you  are  at  all  interested  in  movies  ,  take  it  .  Go  to  lectures  and  watch  all  the  movies  !  ",Satisfied
"If  you  are  at  all  interested  in  movies  ,  take  it  .  Go  to  lectures  and  watch  all  the  movies  !  ",Satisfied
"very  interesting  ,  a  bit  more  time  invested  than  you  would  think  ,  but  definitely  worthwhile  .  ",Satisfied
"very  interesting  ,  a  bit  more  time  invested  than  you  would  think  ,  but  definitely  worthwhile  .  ",Satisfied
"very  interesting  ,  a  bit  more  time  invested  than  you  would  think  ,  but  definitely  worthwhile  .  ",Satisfied
good  la  requirement,Neither Satisfied Nor Dissatisfied
good  la  requirement,Satisfied
good  la  requirement,Satisfied
"Take  it  !  Gleason  is  an  amazing  lecturer  ,  and  the  reading  list  is  obviously  fantastic  .  ",Satisfied
"Take  it  !  Gleason  is  an  amazing  lecturer  ,  and  the  reading  list  is  obviously  fantastic  .  ",Satisfied
"Take  it  !  Gleason  is  an  amazing  lecturer  ,  and  the  reading  list  is  obviously  fantastic  .  ",Satisfied
very  interesting  course  .,Satisfied
very  interesting  course  .,Satisfied
very  interesting  course  .,Satisfied
Take  it  !  Great  books  and  solid  lectures  .  Good  LA,Satisfied
Take  it  !  Great  books  and  solid  lectures  .  Good  LA,Satisfied
Take  it  !  Great  books  and  solid  lectures  .  Good  LA,Satisfied
"If  you  are  interested  in  Ancient  Philosophy  ,  you  should  absolutely  take  this  course  (  especially  with  Prof.  Morison  if  you  can  )  .  ",Satisfied
"If  you  are  interested  in  Ancient  Philosophy  ,  you  should  absolutely  take  this  course  (  especially  with  Prof.  Morison  if  you  can  )  .  ",Satisfied
"If  you  are  interested  in  Ancient  Philosophy  ,  you  should  absolutely  take  this  course  (  especially  with  Prof.  Morison  if  you  can  )  .  ",Satisfied
Watch  all  the  movies  and  go  to  all  the  lectures  !,Neither Satisfied Nor Dissatisfied
Watch  all  the  movies  and  go  to  all  the  lectures  !,Neither Satisfied Nor Dissatisfied
Watch  all  the  movies  and  go  to  all  the  lectures  !,Neither Satisfied Nor Dissatisfied
Take  it  !  It  'll  be  one  of  your  best  Princeton  experiences  :  ),Satisfied
Take  it  !  It  'll  be  one  of  your  best  Princeton  experiences  :  ),Satisfied
Take  it  !  It  'll  be  one  of  your  best  Princeton  experiences  :  ),Satisfied
"If  you  are  interested  in  art  at  all  ,  this  is  a  great  class  !  ",Satisfied
"If  you  are  interested  in  art  at  all  ,  this  is  a  great  class  !  ",Satisfied
"If  you  are  interested  in  art  at  all  ,  this  is  a  great  class  !  ",Satisfied
Watch  classic  movies  and  write  a  few  papers  .  formula  for  success,Neither Satisfied Nor Dissatisfied
Watch  classic  movies  and  write  a  few  papers  .  formula  for  success,Satisfied
Watch  classic  movies  and  write  a  few  papers  .  formula  for  success,Satisfied
"good  PDF  ,  interesting  material  .  ",Satisfied
"good  PDF  ,  interesting  material  .  ",Satisfied
"good  PDF  ,  interesting  material  .  ",Satisfied
Great  -  a  lot  of  fun  .  Definitely  my  most  enjoyable  class  this  semester  .,Satisfied
Great  -  a  lot  of  fun  .  Definitely  my  most  enjoyable  class  this  semester  .,Satisfied
Great  -  a  lot  of  fun  .  Definitely  my  most  enjoyable  class  this  semester  .,Satisfied
"Watch  the  films  ,  even  if  they  are  long  because  the  lectures  will  really  give  you  new  insight  .  ",Satisfied
"Watch  the  films  ,  even  if  they  are  long  because  the  lectures  will  really  give  you  new  insight  .  ",Satisfied
"Watch  the  films  ,  even  if  they  are  long  because  the  lectures  will  really  give  you  new  insight  .  ",Neither Satisfied Nor Dissatisfied
If  you  are  interested  in  cinema-  take  it  .  It  is  very  interesting  .  Be  prepared  for  a  wide  range  of  movie  types  however,Satisfied
If  you  are  interested  in  cinema-  take  it  .  It  is  very  interesting  .  Be  prepared  for  a  wide  range  of  movie  types  however,Satisfied
If  you  are  interested  in  cinema-  take  it  .  It  is  very  interesting  .  Be  prepared  for  a  wide  range  of  movie  types  however,Satisfied
"Watch  the  movies  ,  or  else  you  will  get  nothing  out  of  this  class  .  ",Neither Satisfied Nor Dissatisfied
"Watch  the  movies  ,  or  else  you  will  get  nothing  out  of  this  class  .  ",Neither Satisfied Nor Dissatisfied
"Watch  the  movies  ,  or  else  you  will  get  nothing  out  of  this  class  .  ",Neither Satisfied Nor Dissatisfied
"Great  ,  entertaining  ,  and  fun  class  to  take  .  ",Satisfied
"Great  ,  entertaining  ,  and  fun  class  to  take  .  ",Satisfied
"Great  ,  entertaining  ,  and  fun  class  to  take  .  ",Satisfied
great  class,Satisfied
great  class,Satisfied
great  class,Satisfied
"If  you  are  interested  in  philosophy  ,  this  is  a  great  course  .  ",Satisfied
"If  you  are  interested  in  philosophy  ,  this  is  a  great  course  .  ",Satisfied
"If  you  are  interested  in  philosophy  ,  this  is  a  great  course  .  ",Satisfied
"Great  class  ,  especially  if  you  want  to  read  books  you  read  as  a  kid  and  actually  think  about  their  implications  .  Recommend  !  ",Satisfied
"Great  class  ,  especially  if  you  want  to  read  books  you  read  as  a  kid  and  actually  think  about  their  implications  .  Recommend  !  ",Satisfied
"Great  class  ,  especially  if  you  want  to  read  books  you  read  as  a  kid  and  actually  think  about  their  implications  .  Recommend  !  ",Satisfied
