Review,Answer
This  class  is  very  difficult  and  the  grading  is  set  to  high  standards  .  The  average  for  most  projects  throughout  the  semester  is  a  38  or  37/40  .,Dissatisfied
This  class  is  very  difficult  and  the  grading  is  set  to  high  standards  .  The  average  for  most  projects  throughout  the  semester  is  a  38  or  37/40  .,Dissatisfied
This  class  is  very  difficult  and  the  grading  is  set  to  high  standards  .  The  average  for  most  projects  throughout  the  semester  is  a  38  or  37/40  .,Satisfied
Definitely  keep  up  with  all  the  concepts  .  As  someone  who  comes  from  a  math  background  -  I  found  the  analysis  of  algorithms  aspect  (  runtimes  -  etc  )  very  fun  .,Satisfied
Definitely  keep  up  with  all  the  concepts  .  As  someone  who  comes  from  a  math  background  -  I  found  the  analysis  of  algorithms  aspect  (  runtimes  -  etc  )  very  fun  .,Satisfied
Definitely  keep  up  with  all  the  concepts  .  As  someone  who  comes  from  a  math  background  -  I  found  the  analysis  of  algorithms  aspect  (  runtimes  -  etc  )  very  fun  .,Satisfied
Stay  on  top  of  things  especially  in  the  second  half  of  the  course  which  is  significantly  more  difficult  .,Neither Satisfied Nor Dissatisfied
Stay  on  top  of  things  especially  in  the  second  half  of  the  course  which  is  significantly  more  difficult  .,Satisfied
Stay  on  top  of  things  especially  in  the  second  half  of  the  course  which  is  significantly  more  difficult  .,Neither Satisfied Nor Dissatisfied
If  you  go  to  class  and  read  the  textbook  you  'll  do  fine  .,Satisfied
If  you  go  to  class  and  read  the  textbook  you  'll  do  fine  .,Neither Satisfied Nor Dissatisfied
If  you  go  to  class  and  read  the  textbook  you  'll  do  fine  .,Neither Satisfied Nor Dissatisfied
This  class  was  really  fun  .  Make  sure  you  have  a  good  group  willing  to  put  time  into  the  final  project  and  not  someone  flaky  who  is  busy  all  the  time  .,Satisfied
This  class  was  really  fun  .  Make  sure  you  have  a  good  group  willing  to  put  time  into  the  final  project  and  not  someone  flaky  who  is  busy  all  the  time  .,Satisfied
This  class  was  really  fun  .  Make  sure  you  have  a  good  group  willing  to  put  time  into  the  final  project  and  not  someone  flaky  who  is  busy  all  the  time  .,Satisfied
Definitely  recommend  if  you  're  interested  in  pharma  -  even  if  you  've  never  taken  an  upper  level  chem  course  before  .,Satisfied
Definitely  recommend  if  you  're  interested  in  pharma  -  even  if  you  've  never  taken  an  upper  level  chem  course  before  .,Satisfied
Definitely  recommend  if  you  're  interested  in  pharma  -  even  if  you  've  never  taken  an  upper  level  chem  course  before  .,Satisfied
Stay  on  top  of  your  assignments  !,Neither Satisfied Nor Dissatisfied
Stay  on  top  of  your  assignments  !,Neither Satisfied Nor Dissatisfied
Stay  on  top  of  your  assignments  !,Neither Satisfied Nor Dissatisfied
If  you  go  to  class  and  read  the  textbook  you  'll  do  fine  .,Neither Satisfied Nor Dissatisfied
If  you  go  to  class  and  read  the  textbook  you  'll  do  fine  .,Satisfied
If  you  go  to  class  and  read  the  textbook  you  'll  do  fine  .,Neither Satisfied Nor Dissatisfied
This  course  is  a  good  introduction  to  security  -  so  take  it  if  you  need  to  learn  the  basics  .  Do  n't  expect  a  lot  of  programming  ...  most  of  the  assignments  are  written  reports  .,Satisfied
This  course  is  a  good  introduction  to  security  -  so  take  it  if  you  need  to  learn  the  basics  .  Do  n't  expect  a  lot  of  programming  ...  most  of  the  assignments  are  written  reports  .,Satisfied
This  course  is  a  good  introduction  to  security  -  so  take  it  if  you  need  to  learn  the  basics  .  Do  n't  expect  a  lot  of  programming  ...  most  of  the  assignments  are  written  reports  .,Satisfied
STAY  UP  TO  DATE  ON  YOUR  STUFF  !  ___  SKIP  READINGS  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  START  EARLY,Neither Satisfied Nor Dissatisfied
STAY  UP  TO  DATE  ON  YOUR  STUFF  !  ___  SKIP  READINGS  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  START  EARLY,Neither Satisfied Nor Dissatisfied
STAY  UP  TO  DATE  ON  YOUR  STUFF  !  ___  SKIP  READINGS  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  START  EARLY,Neither Satisfied Nor Dissatisfied
If  you  go  to  lecture  and  read  the  textbook  you  'll  do  fine  .,Neither Satisfied Nor Dissatisfied
If  you  go  to  lecture  and  read  the  textbook  you  'll  do  fine  .,Satisfied
If  you  go  to  lecture  and  read  the  textbook  you  'll  do  fine  .,Satisfied
Definitely  recommend  taking  this  class  !  My  favorite  class  of  the  semester  by  far  .,Satisfied
Definitely  recommend  taking  this  class  !  My  favorite  class  of  the  semester  by  far  .,Satisfied
Definitely  recommend  taking  this  class  !  My  favorite  class  of  the  semester  by  far  .,Satisfied
This  course  is  an  insight  into  science  without  being  steeped  in  figures  .,Satisfied
This  course  is  an  insight  into  science  without  being  steeped  in  figures  .,Neither Satisfied Nor Dissatisfied
This  course  is  an  insight  into  science  without  being  steeped  in  figures  .,Satisfied
step  1  )  take  333  -  step  2  )  make  an  awesome  project  -  step  3  )  ?  ?  ?  -  step  4  )  PROFIT  !,Satisfied
step  1  )  take  333  -  step  2  )  make  an  awesome  project  -  step  3  )  ?  ?  ?  -  step  4  )  PROFIT  !,Satisfied
step  1  )  take  333  -  step  2  )  make  an  awesome  project  -  step  3  )  ?  ?  ?  -  step  4  )  PROFIT  !,Satisfied
If  you  have  any  interest  at  all  in  computer  science  -  take  this  class  .  It  's  one  of  the  best  classes  I  have  ever  taken  at  Princeton  .  When  doing,Satisfied
If  you  have  any  interest  at  all  in  computer  science  -  take  this  class  .  It  's  one  of  the  best  classes  I  have  ever  taken  at  Princeton  .  When  doing,Satisfied
If  you  have  any  interest  at  all  in  computer  science  -  take  this  class  .  It  's  one  of  the  best  classes  I  have  ever  taken  at  Princeton  .  When  doing,Satisfied
This  course  is  incredible  and  most  definitely  should  be  taken  .,Satisfied
This  course  is  incredible  and  most  definitely  should  be  taken  .,Satisfied
This  course  is  incredible  and  most  definitely  should  be  taken  .,Satisfied
Stop  being  computer  illiterate  and  take  it,Satisfied
Stop  being  computer  illiterate  and  take  it,Satisfied
Stop  being  computer  illiterate  and  take  it,Satisfied
Definitely  recommend  taking  this  class  !  My  favorite  class  of  the  semester  by  far  .,Satisfied
Definitely  recommend  taking  this  class  !  My  favorite  class  of  the  semester  by  far  .,Satisfied
Definitely  recommend  taking  this  class  !  My  favorite  class  of  the  semester  by  far  .,Satisfied
Strongly  recommend  if  you  want  to  learn  more  about  modelling  in  commodities,Satisfied
Strongly  recommend  if  you  want  to  learn  more  about  modelling  in  commodities,Satisfied
Strongly  recommend  if  you  want  to  learn  more  about  modelling  in  commodities,Satisfied
This  course  is  not  easy  -  but  definitely  worth  it  .,Satisfied
This  course  is  not  easy  -  but  definitely  worth  it  .,Satisfied
This  course  is  not  easy  -  but  definitely  worth  it  .,Satisfied
If  you  have  n't  programmed  before  -  it  's  going  to  be  incredibly  difficult  and  time-consuming  .  Buy  a  different  textbook  .,Neither Satisfied Nor Dissatisfied
If  you  have  n't  programmed  before  -  it  's  going  to  be  incredibly  difficult  and  time-consuming  .  Buy  a  different  textbook  .,Dissatisfied
If  you  have  n't  programmed  before  -  it  's  going  to  be  incredibly  difficult  and  time-consuming  .  Buy  a  different  textbook  .,Dissatisfied
Definitely  recommend  this  course  very  highly  -  it  is  incredibly  interesting  through  and  through  -  and  Prof.  ___  exudes  awesomeness  from  his  ears  .  That  is  all  .,Satisfied
Definitely  recommend  this  course  very  highly  -  it  is  incredibly  interesting  through  and  through  -  and  Prof.  ___  exudes  awesomeness  from  his  ears  .  That  is  all  .,Satisfied
Definitely  recommend  this  course  very  highly  -  it  is  incredibly  interesting  through  and  through  -  and  Prof.  ___  exudes  awesomeness  from  his  ears  .  That  is  all  .,Satisfied
If  you  have  n't  really  programmed  outside  of  structured  assignments  -  take  this  course  .  If  you  've  done  a  lot  of  programming  projects  on  your  own  already  -  this  course  is  n't  very  necessary  .,Neither Satisfied Nor Dissatisfied
If  you  have  n't  really  programmed  outside  of  structured  assignments  -  take  this  course  .  If  you  've  done  a  lot  of  programming  projects  on  your  own  already  -  this  course  is  n't  very  necessary  .,Satisfied
If  you  have  n't  really  programmed  outside  of  structured  assignments  -  take  this  course  .  If  you  've  done  a  lot  of  programming  projects  on  your  own  already  -  this  course  is  n't  very  necessary  .,Neither Satisfied Nor Dissatisfied
This  course  is  really  interesting  and  taught  well  -  you  should  take  it  !  !,Satisfied
This  course  is  really  interesting  and  taught  well  -  you  should  take  it  !  !,Satisfied
This  course  is  really  interesting  and  taught  well  -  you  should  take  it  !  !,Satisfied
Strongly  recommend  this  course  to  anyone  wishing  to  pursue  research  related  to  materials  .,Satisfied
Strongly  recommend  this  course  to  anyone  wishing  to  pursue  research  related  to  materials  .,Satisfied
Strongly  recommend  this  course  to  anyone  wishing  to  pursue  research  related  to  materials  .,Satisfied
Definitely  take  COS  126  .  Programming  is  a  great  skill  to  have  and  the  course  is  taught  very  well  .,Satisfied
Definitely  take  COS  126  .  Programming  is  a  great  skill  to  have  and  the  course  is  taught  very  well  .,Satisfied
Definitely  take  COS  126  .  Programming  is  a  great  skill  to  have  and  the  course  is  taught  very  well  .,Satisfied
Student  's  of  all  backgrounds  can  fit  in  in  this  course,Satisfied
Student  's  of  all  backgrounds  can  fit  in  in  this  course,Satisfied
Student  's  of  all  backgrounds  can  fit  in  in  this  course,Satisfied
If  you  have  n't  taken  computer  science  before  expect  this  to  be  a  very  challenging  class  .,Neither Satisfied Nor Dissatisfied
If  you  have  n't  taken  computer  science  before  expect  this  to  be  a  very  challenging  class  .,Dissatisfied
If  you  have  n't  taken  computer  science  before  expect  this  to  be  a  very  challenging  class  .,Neither Satisfied Nor Dissatisfied
This  course  is  the  closest  you  can  get  to  real  programming  work  experience  and  is  definitely  worth  taking  .,Satisfied
This  course  is  the  closest  you  can  get  to  real  programming  work  experience  and  is  definitely  worth  taking  .,Satisfied
This  course  is  the  closest  you  can  get  to  real  programming  work  experience  and  is  definitely  worth  taking  .,Satisfied
Study  for  exams  .,Neither Satisfied Nor Dissatisfied
Study  for  exams  .,Neither Satisfied Nor Dissatisfied
Study  for  exams  .,Neither Satisfied Nor Dissatisfied
Definitely  take  it  !  !  !,Satisfied
Definitely  take  it  !  !  !,Satisfied
Definitely  take  it  !  !  !,Satisfied
If  you  have  to  take  a  materials  class  for  anything  -  take  this  one  .,Satisfied
If  you  have  to  take  a  materials  class  for  anything  -  take  this  one  .,Satisfied
If  you  have  to  take  a  materials  class  for  anything  -  take  this  one  .,Satisfied
Definitely  take  it  !  If  you  study  even  a  little  for  the  exams  -  they  're  not  that  hard  .,Satisfied
Definitely  take  it  !  If  you  study  even  a  little  for  the  exams  -  they  're  not  that  hard  .,Satisfied
Definitely  take  it  !  If  you  study  even  a  little  for  the  exams  -  they  're  not  that  hard  .,Satisfied
This  course  is  well-run  and  covers  a  lot  of  pretty  interesting  material  .,Satisfied
This  course  is  well-run  and  covers  a  lot  of  pretty  interesting  material  .,Satisfied
This  course  is  well-run  and  covers  a  lot  of  pretty  interesting  material  .,Satisfied
If  you  lack  linear  algebra  -  the  course  is  still  possible  but  will  be  more  challenging  -  make  sure  to  visit  the  TA  often  and  start  the  problem  sets  early  .,Neither Satisfied Nor Dissatisfied
If  you  lack  linear  algebra  -  the  course  is  still  possible  but  will  be  more  challenging  -  make  sure  to  visit  the  TA  often  and  start  the  problem  sets  early  .,Neither Satisfied Nor Dissatisfied
If  you  lack  linear  algebra  -  the  course  is  still  possible  but  will  be  more  challenging  -  make  sure  to  visit  the  TA  often  and  start  the  problem  sets  early  .,Neither Satisfied Nor Dissatisfied
Study  for  tests  more  actively  .,Neither Satisfied Nor Dissatisfied
Study  for  tests  more  actively  .,Neither Satisfied Nor Dissatisfied
Study  for  tests  more  actively  .,Satisfied
Definitely  take  it  .,Satisfied
Definitely  take  it  .,Satisfied
Definitely  take  it  .,Satisfied
Study  for  the  final  !  !,Neither Satisfied Nor Dissatisfied
Study  for  the  final  !  !,Neither Satisfied Nor Dissatisfied
Study  for  the  final  !  !,Neither Satisfied Nor Dissatisfied
This  course  seems  like  more  of  a  math  class  than  an  electrical  engineering  course  .  It  also  has  quite  a  steep  curve  -  and  requires  a  significant  time  commitment  .,Dissatisfied
This  course  seems  like  more  of  a  math  class  than  an  electrical  engineering  course  .  It  also  has  quite  a  steep  curve  -  and  requires  a  significant  time  commitment  .,Neither Satisfied Nor Dissatisfied
This  course  seems  like  more  of  a  math  class  than  an  electrical  engineering  course  .  It  also  has  quite  a  steep  curve  -  and  requires  a  significant  time  commitment  .,Neither Satisfied Nor Dissatisfied
If  you  like  probability  go  for  it  .  If  you  like  more  concrete  math  -  I  would  n't  suggest  it  .,Neither Satisfied Nor Dissatisfied
If  you  like  probability  go  for  it  .  If  you  like  more  concrete  math  -  I  would  n't  suggest  it  .,Satisfied
If  you  like  probability  go  for  it  .  If  you  like  more  concrete  math  -  I  would  n't  suggest  it  .,Dissatisfied
Definitely  take  it  .,Satisfied
Definitely  take  it  .,Satisfied
Definitely  take  it  .,Satisfied
Study  for  the  midterm  written  exam  !  Do  well  there  -  and  it  will  be  a  lot  smoother  saling,Neither Satisfied Nor Dissatisfied
Study  for  the  midterm  written  exam  !  Do  well  there  -  and  it  will  be  a  lot  smoother  saling,Neither Satisfied Nor Dissatisfied
Study  for  the  midterm  written  exam  !  Do  well  there  -  and  it  will  be  a  lot  smoother  saling,Satisfied
If  you  like  programming  -  take  this  course  .  It  's  absolutely  essential  knowledge  for  every  programmer  .,Satisfied
If  you  like  programming  -  take  this  course  .  It  's  absolutely  essential  knowledge  for  every  programmer  .,Satisfied
If  you  like  programming  -  take  this  course  .  It  's  absolutely  essential  knowledge  for  every  programmer  .,Satisfied
This  course  teaches  interesting  and  practical  material  and  teaches  it  well  .  Be  prepared  for  some  frustration  in  the  highly  theoretical  exams  and  weekly  exercises  .  However  -  coding  assignments  are  both  cool  and  instructive  .,Satisfied
This  course  teaches  interesting  and  practical  material  and  teaches  it  well  .  Be  prepared  for  some  frustration  in  the  highly  theoretical  exams  and  weekly  exercises  .  However  -  coding  assignments  are  both  cool  and  instructive  .,Satisfied
This  course  teaches  interesting  and  practical  material  and  teaches  it  well  .  Be  prepared  for  some  frustration  in  the  highly  theoretical  exams  and  weekly  exercises  .  However  -  coding  assignments  are  both  cool  and  instructive  .,Neither Satisfied Nor Dissatisfied
Definitely  take  it  .  Ed  ___  's  lectures  are  great  -  the  assignments  are  worthwhile  -  and  get  easier  overall  as  they  go  .,Satisfied
Definitely  take  it  .  Ed  ___  's  lectures  are  great  -  the  assignments  are  worthwhile  -  and  get  easier  overall  as  they  go  .,Satisfied
Definitely  take  it  .  Ed  ___  's  lectures  are  great  -  the  assignments  are  worthwhile  -  and  get  easier  overall  as  they  go  .,Satisfied
This  course  was  a  lot  of  work  and  from  my  perspective  -  not  much  of  it  will  be  useful  in  my  research  -  therefore  I  would  n't  recommand  it  .,Dissatisfied
This  course  was  a  lot  of  work  and  from  my  perspective  -  not  much  of  it  will  be  useful  in  my  research  -  therefore  I  would  n't  recommand  it  .,Dissatisfied
This  course  was  a  lot  of  work  and  from  my  perspective  -  not  much  of  it  will  be  useful  in  my  research  -  therefore  I  would  n't  recommand  it  .,Dissatisfied
If  you  like  the  material  -  you  should  take  it  .  Do  n't  expect  much  from  the  lectures  -  but  you  will  certainly  learn  a  lot  of  useful  and  interesting  information  .,Satisfied
If  you  like  the  material  -  you  should  take  it  .  Do  n't  expect  much  from  the  lectures  -  but  you  will  certainly  learn  a  lot  of  useful  and  interesting  information  .,Satisfied
If  you  like  the  material  -  you  should  take  it  .  Do  n't  expect  much  from  the  lectures  -  but  you  will  certainly  learn  a  lot  of  useful  and  interesting  information  .,Satisfied
This  course  was  definitely  one  of  my  favorite  courses  at  Princeton  and  I  would  recommend  it  to  anyone  interested  in  molecular  biology  and/or  public  policy  .,Satisfied
This  course  was  definitely  one  of  my  favorite  courses  at  Princeton  and  I  would  recommend  it  to  anyone  interested  in  molecular  biology  and/or  public  policy  .,Satisfied
This  course  was  definitely  one  of  my  favorite  courses  at  Princeton  and  I  would  recommend  it  to  anyone  interested  in  molecular  biology  and/or  public  policy  .,Satisfied
Definitely  take  it  .  I  recommend  it  to  ANYONE  -  ___  or  not  .  Though  be  prepared  to  work  hard  -  and  rewarded  hard  .,Satisfied
Definitely  take  it  .  I  recommend  it  to  ANYONE  -  ___  or  not  .  Though  be  prepared  to  work  hard  -  and  rewarded  hard  .,Satisfied
Definitely  take  it  .  I  recommend  it  to  ANYONE  -  ___  or  not  .  Though  be  prepared  to  work  hard  -  and  rewarded  hard  .,Satisfied
If  you  like  writing  code  -  or  want  to  get  better  at  writing  code  -  take  the  course  .,Satisfied
If  you  like  writing  code  -  or  want  to  get  better  at  writing  code  -  take  the  course  .,Satisfied
If  you  like  writing  code  -  or  want  to  get  better  at  writing  code  -  take  the  course  .,Satisfied
This  course  was  definitely  one  of  my  favorite  courses  at  Princeton  and  I  would  recommend  it  to  anyone  interested  in  molecular  biology  and/or  public  policy  .,Satisfied
This  course  was  definitely  one  of  my  favorite  courses  at  Princeton  and  I  would  recommend  it  to  anyone  interested  in  molecular  biology  and/or  public  policy  .,Satisfied
This  course  was  definitely  one  of  my  favorite  courses  at  Princeton  and  I  would  recommend  it  to  anyone  interested  in  molecular  biology  and/or  public  policy  .,Satisfied
If  you  liked  COS  126  and  want  something  more  challenging  -  this  is  the  class  to  take  .,Satisfied
If  you  liked  COS  126  and  want  something  more  challenging  -  this  is  the  class  to  take  .,Satisfied
If  you  liked  COS  126  and  want  something  more  challenging  -  this  is  the  class  to  take  .,Satisfied
Definitely  take  it  because  Prof.  ___  is  professor  you  should  try  to  have  if  possible  .,Satisfied
Definitely  take  it  because  Prof.  ___  is  professor  you  should  try  to  have  if  possible  .,Satisfied
Definitely  take  it  because  Prof.  ___  is  professor  you  should  try  to  have  if  possible  .,Satisfied
Study  hard  for  the  exams  !,Neither Satisfied Nor Dissatisfied
Study  hard  for  the  exams  !,Neither Satisfied Nor Dissatisfied
Study  hard  for  the  exams  !,Neither Satisfied Nor Dissatisfied
If  you  need  a  second  ST  or  are  interested  in  the  subject  -  but  are  n't  in  the  hard  sciences  -  take  it,Satisfied
If  you  need  a  second  ST  or  are  interested  in  the  subject  -  but  are  n't  in  the  hard  sciences  -  take  it,Satisfied
If  you  need  a  second  ST  or  are  interested  in  the  subject  -  but  are  n't  in  the  hard  sciences  -  take  it,Satisfied
This  course  will  demand  a  lot  of  time  .  Be  prepared  if  you  have  never  coded  before  .,Neither Satisfied Nor Dissatisfied
This  course  will  demand  a  lot  of  time  .  Be  prepared  if  you  have  never  coded  before  .,Satisfied
This  course  will  demand  a  lot  of  time  .  Be  prepared  if  you  have  never  coded  before  .,Neither Satisfied Nor Dissatisfied
Definitely  take  the  course  if  you  have  never  tried  cos  .  It  is  a  fun  experience  .,Satisfied
Definitely  take  the  course  if  you  have  never  tried  cos  .  It  is  a  fun  experience  .,Satisfied
Definitely  take  the  course  if  you  have  never  tried  cos  .  It  is  a  fun  experience  .,Satisfied
This  is  a  fantastic  class  !  Professor  Shank  and  Professor  Mahmoud  are  brilliant  and  wonderful  lecturers  !,Satisfied
This  is  a  fantastic  class  !  Professor  Shank  and  Professor  Mahmoud  are  brilliant  and  wonderful  lecturers  !,Satisfied
This  is  a  fantastic  class  !  Professor  Shank  and  Professor  Mahmoud  are  brilliant  and  wonderful  lecturers  !,Satisfied
Study  hard  for  the  midterm  and  final  -  and  do  n't  be  fooled  by  the  ease  of  previous  years  exams  .  Exams  all  around  are  becoming  much  tougher  than  in  years  past  .,Neither Satisfied Nor Dissatisfied
Study  hard  for  the  midterm  and  final  -  and  do  n't  be  fooled  by  the  ease  of  previous  years  exams  .  Exams  all  around  are  becoming  much  tougher  than  in  years  past  .,Neither Satisfied Nor Dissatisfied
Study  hard  for  the  midterm  and  final  -  and  do  n't  be  fooled  by  the  ease  of  previous  years  exams  .  Exams  all  around  are  becoming  much  tougher  than  in  years  past  .,Satisfied
If  you  need  to  take  a  Solids  course  -  take  it  with  Professor  ___  .  He  is  incredibly  engaging  and  clear  and  the  course  is  perfectly  reasonable  in  terms  of  time  commitment  necessary  to  do  well  .,Satisfied
If  you  need  to  take  a  Solids  course  -  take  it  with  Professor  ___  .  He  is  incredibly  engaging  and  clear  and  the  course  is  perfectly  reasonable  in  terms  of  time  commitment  necessary  to  do  well  .,Satisfied
If  you  need  to  take  a  Solids  course  -  take  it  with  Professor  ___  .  He  is  incredibly  engaging  and  clear  and  the  course  is  perfectly  reasonable  in  terms  of  time  commitment  necessary  to  do  well  .,Satisfied
Definitely  take  this  class  .  Go  to  all  the  lectures  at  the  very  least  and  try  to  read  the  textbook  before  the  lecture  .,Satisfied
Definitely  take  this  class  .  Go  to  all  the  lectures  at  the  very  least  and  try  to  read  the  textbook  before  the  lecture  .,Satisfied
Definitely  take  this  class  .  Go  to  all  the  lectures  at  the  very  least  and  try  to  read  the  textbook  before  the  lecture  .,Satisfied
This  is  a  fantastic  class  !  Professor  Shank  and  Professor  Mahmoud  are  brilliant  and  wonderful  lecturers  !,Satisfied
This  is  a  fantastic  class  !  Professor  Shank  and  Professor  Mahmoud  are  brilliant  and  wonderful  lecturers  !,Satisfied
This  is  a  fantastic  class  !  Professor  Shank  and  Professor  Mahmoud  are  brilliant  and  wonderful  lecturers  !,Satisfied
If  you  need  to  take  a  Solids  course  -  take  it  with  Professor  ___  .  He  is  incredibly  engaging  and  clear  and  the  course  is  perfectly  reasonable  in  terms  of  time  commitment  necessary  to  do  well  .,Satisfied
If  you  need  to  take  a  Solids  course  -  take  it  with  Professor  ___  .  He  is  incredibly  engaging  and  clear  and  the  course  is  perfectly  reasonable  in  terms  of  time  commitment  necessary  to  do  well  .,Satisfied
If  you  need  to  take  a  Solids  course  -  take  it  with  Professor  ___  .  He  is  incredibly  engaging  and  clear  and  the  course  is  perfectly  reasonable  in  terms  of  time  commitment  necessary  to  do  well  .,Satisfied
Such  a  useful  class  !  Applications  everywhere  -  and  I  recommend  it  to  absolutely  everyone  .,Satisfied
Such  a  useful  class  !  Applications  everywhere  -  and  I  recommend  it  to  absolutely  everyone  .,Satisfied
Such  a  useful  class  !  Applications  everywhere  -  and  I  recommend  it  to  absolutely  everyone  .,Satisfied
Definitely  take  this  class  .  It  's  a  lot  of  fun  -  and  you  do  n't  need  any  prior  experience  to  enjoy  it  .,Satisfied
Definitely  take  this  class  .  It  's  a  lot  of  fun  -  and  you  do  n't  need  any  prior  experience  to  enjoy  it  .,Satisfied
Definitely  take  this  class  .  It  's  a  lot  of  fun  -  and  you  do  n't  need  any  prior  experience  to  enjoy  it  .,Satisfied
This  is  a  fantastic  course  :  brilliant  and  immensely  provocative  !  It  's  tough  -  but  it  's  definitely  worth  the  time  and  the  effort  !,Satisfied
This  is  a  fantastic  course  :  brilliant  and  immensely  provocative  !  It  's  tough  -  but  it  's  definitely  worth  the  time  and  the  effort  !,Satisfied
This  is  a  fantastic  course  :  brilliant  and  immensely  provocative  !  It  's  tough  -  but  it  's  definitely  worth  the  time  and  the  effort  !,Satisfied
T.A  .  office  hours  are  tempting  -  but  try  struggling  through  the  assignments  .  This  way  you  prepare  yourself  for  the  environment  of  the  programming  exams  .,Neither Satisfied Nor Dissatisfied
T.A  .  office  hours  are  tempting  -  but  try  struggling  through  the  assignments  .  This  way  you  prepare  yourself  for  the  environment  of  the  programming  exams  .,Neither Satisfied Nor Dissatisfied
T.A  .  office  hours  are  tempting  -  but  try  struggling  through  the  assignments  .  This  way  you  prepare  yourself  for  the  environment  of  the  programming  exams  .,Neither Satisfied Nor Dissatisfied
If  you  never  took  the  course  before  -  do  n't  partner  with  someone  too  smart  .  I  learned  a  lot  more  struggling  with  my  partner  .  It  was  hard  though  and  the  tests  were  totally  killer  .,Neither Satisfied Nor Dissatisfied
If  you  never  took  the  course  before  -  do  n't  partner  with  someone  too  smart  .  I  learned  a  lot  more  struggling  with  my  partner  .  It  was  hard  though  and  the  tests  were  totally  killer  .,Neither Satisfied Nor Dissatisfied
If  you  never  took  the  course  before  -  do  n't  partner  with  someone  too  smart  .  I  learned  a  lot  more  struggling  with  my  partner  .  It  was  hard  though  and  the  tests  were  totally  killer  .,Neither Satisfied Nor Dissatisfied
TAKE  ___  .  It  's  an  amazing  course  that  's  integral  to  the  development  of  a  ___  ___  student  at  Princeton  -  regardless  of  your  discipline  .,Satisfied
TAKE  ___  .  It  's  an  amazing  course  that  's  integral  to  the  development  of  a  ___  ___  student  at  Princeton  -  regardless  of  your  discipline  .,Satisfied
TAKE  ___  .  It  's  an  amazing  course  that  's  integral  to  the  development  of  a  ___  ___  student  at  Princeton  -  regardless  of  your  discipline  .,Satisfied
This  is  a  fantastic  intro  course  in  java  programming  -  which  is  a  good  life  skill  .,Satisfied
This  is  a  fantastic  intro  course  in  java  programming  -  which  is  a  good  life  skill  .,Satisfied
This  is  a  fantastic  intro  course  in  java  programming  -  which  is  a  good  life  skill  .,Satisfied
Definitely  take  this  class  .  Keep  up  with  the  work  and  do  n't  fall  behind  .,Satisfied
Definitely  take  this  class  .  Keep  up  with  the  work  and  do  n't  fall  behind  .,Satisfied
Definitely  take  this  class  .  Keep  up  with  the  work  and  do  n't  fall  behind  .,Satisfied
If  you  want  a  really  up-to-date  perspective  on  animal  behavior  -  take  this  class  .,Satisfied
If  you  want  a  really  up-to-date  perspective  on  animal  behavior  -  take  this  class  .,Satisfied
If  you  want  a  really  up-to-date  perspective  on  animal  behavior  -  take  this  class  .,Satisfied
This  is  a  great  course  .  I  'd  recommend  it  if  you  have  any  interest  in  the  subject  -  even  if  you  feel  like  you  do  n't  know  anything  about  it  .,Satisfied
This  is  a  great  course  .  I  'd  recommend  it  if  you  have  any  interest  in  the  subject  -  even  if  you  feel  like  you  do  n't  know  anything  about  it  .,Satisfied
This  is  a  great  course  .  I  'd  recommend  it  if  you  have  any  interest  in  the  subject  -  even  if  you  feel  like  you  do  n't  know  anything  about  it  .,Satisfied
If  you  want  to  become  trained  on  the  ___  microscopes  -  definitely  worth  taking  this  class  .,Satisfied
If  you  want  to  become  trained  on  the  ___  microscopes  -  definitely  worth  taking  this  class  .,Satisfied
If  you  want  to  become  trained  on  the  ___  microscopes  -  definitely  worth  taking  this  class  .,Satisfied
Take  ___  if  you  are  an  Engineer  [  because  you  have  to  !  ]  but  if  you  are  n't  an  engineer  -  taking  ___  will  still  be  very  helpful  for  programming  purposes  in  other  fields  !,Satisfied
Take  ___  if  you  are  an  Engineer  [  because  you  have  to  !  ]  but  if  you  are  n't  an  engineer  -  taking  ___  will  still  be  very  helpful  for  programming  purposes  in  other  fields  !,Satisfied
Take  ___  if  you  are  an  Engineer  [  because  you  have  to  !  ]  but  if  you  are  n't  an  engineer  -  taking  ___  will  still  be  very  helpful  for  programming  purposes  in  other  fields  !,Satisfied
This  is  a  great  course  if  you  are  interested  in  the  material  and  do  n't  mind  spending  time  on  problem  sets  .  The  material  is  really  interesting  and  the  professor  is  absolutely  amazing  !,Satisfied
This  is  a  great  course  if  you  are  interested  in  the  material  and  do  n't  mind  spending  time  on  problem  sets  .  The  material  is  really  interesting  and  the  professor  is  absolutely  amazing  !,Satisfied
This  is  a  great  course  if  you  are  interested  in  the  material  and  do  n't  mind  spending  time  on  problem  sets  .  The  material  is  really  interesting  and  the  professor  is  absolutely  amazing  !,Satisfied
Definitely  take  this  course  -  even  if  you  are  not  ___  and  do  n't  plan  to  pursue  anything  computer-related  .  Useful  skills  and  a  way  of  thinking  that  everyone  should  be  exposed  to  .,Satisfied
Definitely  take  this  course  -  even  if  you  are  not  ___  and  do  n't  plan  to  pursue  anything  computer-related  .  Useful  skills  and  a  way  of  thinking  that  everyone  should  be  exposed  to  .,Satisfied
